Id,FromAddress,ToAddress,Speed, Type,PermitDirection
02591,24323,20011,1000,Horizontal,Forward
02601,48271,24227,1000,Horizontal,Forward
02602,24227,20036,1000,Horizontal,Forward
02603,20036,20037,1000,Horizontal,Forward
02604,20037,20038,1000,Horizontal,Forward
02605,20038,20039,1000,Horizontal,Forward
02606,20039,20040,1000,Horizontal,Forward
02607,20040,20041,1000,Horizontal,Forward
02608,20041,20042,1000,Horizontal,Forward
02609,20042,20043,1000,Horizontal,Forward
02610,20043,20044,1000,Horizontal,Forward
02611,20044,20045,1000,Horizontal,Forward
02612,20045,20046,1000,Horizontal,Forward
02613,20046,20047,1000,Horizontal,Forward
02614,20047,20049,1000,Horizontal,Forward
02615,20049,20050,1000,Horizontal,Forward
02616,20050,20051,1000,Horizontal,Forward
02617,20051,20052,1000,Horizontal,Forward
02618,20052,20053,1000,Horizontal,Forward
02619,20053,20055,1000,Horizontal,Forward
02620,20055,20056,1000,Horizontal,Forward
02621,20056,20057,1000,Horizontal,Forward
02622,20057,20058,1000,Horizontal,Forward
02623,20058,20059,1000,Horizontal,Forward
02624,20059,20060,1000,Horizontal,Forward
02625,20060,20061,1000,Horizontal,Forward
02626,20061,20062,1000,Horizontal,Forward
02627,20062,24228,1000,Horizontal,Forward
02628,24228,48245,1000,Horizontal,Forward
02701,48245,24230,1000,Horizontal,Forward
02702,24230,20063,1000,Horizontal,Forward
02703,20063,20064,1000,Horizontal,Forward
02704,20064,20065,1000,Horizontal,Forward
02705,20065,20066,1000,Horizontal,Forward
02706,20066,20067,1000,Horizontal,Forward
02707,20067,20068,1000,Horizontal,Forward
02708,20068,20069,1000,Horizontal,Forward
02709,20069,20070,1000,Horizontal,Forward
02710,20070,20071,1000,Horizontal,Forward
02711,20071,20072,1000,Horizontal,Forward
02712,20072,20073,1000,Horizontal,Forward
02713,20073,20074,1000,Horizontal,Forward
02714,20074,20075,1000,Horizontal,Forward
02715,20075,20076,1000,Horizontal,Forward
02716,20076,20077,1000,Horizontal,Forward
02717,20077,20078,1000,Horizontal,Forward
02718,20078,20079,1000,Horizontal,Forward
02719,20079,20080,1000,Horizontal,Forward
02720,20080,20081,1000,Horizontal,Forward
02721,20081,20082,1000,Horizontal,Forward
02722,20082,20083,1000,Horizontal,Forward
02723,20083,20084,1000,Horizontal,Forward
02724,20084,20085,1000,Horizontal,Forward
02725,20085,20086,1000,Horizontal,Forward
02726,20086,20087,1000,Horizontal,Forward
02727,20087,24229,1000,Horizontal,Forward
02728,24229,48271,1000,Horizontal,Forward
02801,48266,24325,1000,Horizontal,Forward
02802,20088,24231,1000,Horizontal,Forward
02803,24231,20089,1000,Horizontal,Forward
02804,20089,20090,1000,Horizontal,Forward
02805,20090,20091,1000,Horizontal,Forward
02806,20091,20092,1000,Horizontal,Forward
02807,20092,20093,1000,Horizontal,Forward
02808,20093,20094,1000,Horizontal,Forward
02809,20094,20095,1000,Horizontal,Forward
02810,20095,20096,1000,Horizontal,Forward
02811,20096,20097,1000,Horizontal,Forward
02812,20097,20098,1000,Horizontal,Forward
02813,20098,20099,1000,Horizontal,Forward
02814,20099,20100,1000,Horizontal,Forward
02815,20100,20101,1000,Horizontal,Forward
02816,20101,20102,1000,Horizontal,Forward
02817,20102,20103,1000,Horizontal,Forward
02818,20103,20104,1000,Horizontal,Forward
02819,20104,20105,1000,Horizontal,Forward
02820,20105,20106,1000,Horizontal,Forward
02821,20106,20107,1000,Horizontal,Forward
02822,20107,20108,1000,Horizontal,Forward
02823,20108,20109,1000,Horizontal,Forward
02824,20109,20110,1000,Horizontal,Forward
02825,20110,20111,1000,Horizontal,Forward
02826,20111,20112,1000,Horizontal,Forward
02827,20112,24232,1000,Horizontal,Forward
02828,24232,48248,1000,Horizontal,Forward
02891,24325,20088,1000,Horizontal,Forward
02901,48248,24234,1000,Horizontal,Forward
02902,24234,20113,1000,Horizontal,Forward
02903,20113,20114,1000,Horizontal,Forward
02904,20114,20115,1000,Horizontal,Forward
02905,20115,20116,1000,Horizontal,Forward
02906,20116,20117,1000,Horizontal,Forward
02907,20117,20118,1000,Horizontal,Forward
02908,20118,20119,1000,Horizontal,Forward
02909,20119,20120,1000,Horizontal,Forward
02910,20120,20121,1000,Horizontal,Forward
02911,20121,20122,1000,Horizontal,Forward
02912,20122,20123,1000,Horizontal,Forward
02913,20123,20124,1000,Horizontal,Forward
02914,20124,20125,1000,Horizontal,Forward
02915,20125,20126,1000,Horizontal,Forward
02916,20126,20127,1000,Horizontal,Forward
02917,20127,20128,1000,Horizontal,Forward
02918,20128,20129,1000,Horizontal,Forward
02919,20129,20130,1000,Horizontal,Forward
02920,20130,20131,1000,Horizontal,Forward
02921,20131,20132,1000,Horizontal,Forward
02922,20132,20133,1000,Horizontal,Forward
02923,20133,20134,1000,Horizontal,Forward
02924,20134,20135,1000,Horizontal,Forward
02925,20135,20136,1000,Horizontal,Forward
02926,20136,20137,1000,Horizontal,Forward
02927,20137,20138,1000,Horizontal,Forward
02928,20138,20139,1000,Horizontal,Forward
02929,20139,20140,1000,Horizontal,Forward
02930,20140,20141,1000,Horizontal,Forward
02931,20141,20142,1000,Horizontal,Forward
02932,20142,24233,1000,Horizontal,Forward
02933,24233,48266,1000,Horizontal,Forward
03001,48262,24326,1000,Horizontal,Forward
03002,20143,24235,1000,Horizontal,Forward
03003,24235,20144,1000,Horizontal,Forward
03004,20144,20145,1000,Horizontal,Forward
03005,20145,20146,1000,Horizontal,Forward
03006,20146,20147,1000,Horizontal,Forward
03007,20147,20148,1000,Horizontal,Forward
03008,20148,20149,1000,Horizontal,Forward
03009,20149,20150,1000,Horizontal,Forward
03010,20150,20151,1000,Horizontal,Forward
03011,20151,20152,1000,Horizontal,Forward
03012,20152,20153,1000,Horizontal,Forward
03013,20153,20154,1000,Horizontal,Forward
03014,20154,20155,1000,Horizontal,Forward
03015,20155,20156,1000,Horizontal,Forward
03016,20156,20157,1000,Horizontal,Forward
03017,20157,20158,1000,Horizontal,Forward
03018,20158,20159,1000,Horizontal,Forward
03019,20159,20160,1000,Horizontal,Forward
03020,20160,20161,1000,Horizontal,Forward
03021,20161,20162,1000,Horizontal,Forward
03022,20162,20163,1000,Horizontal,Forward
03023,20163,20164,1000,Horizontal,Forward
03024,20164,20165,1000,Horizontal,Forward
03025,20165,20166,1000,Horizontal,Forward
03026,20166,20167,1000,Horizontal,Forward
03027,20167,24236,1000,Horizontal,Forward
03028,24236,48253,1000,Horizontal,Forward
03091,24326,20143,1000,Horizontal,Forward
03101,48253,24238,1000,Horizontal,Forward
03102,24238,20168,1000,Horizontal,Forward
03103,20168,20169,1000,Horizontal,Forward
03104,20169,20170,1000,Horizontal,Forward
03105,20170,20171,1000,Horizontal,Forward
03106,20171,20172,1000,Horizontal,Forward
03107,20172,20173,1000,Horizontal,Forward
03108,20173,20174,1000,Horizontal,Forward
03109,20174,20175,1000,Horizontal,Forward
03110,20175,20176,1000,Horizontal,Forward
03111,20176,20177,1000,Horizontal,Forward
03112,20177,20178,1000,Horizontal,Forward
03113,20178,20179,1000,Horizontal,Forward
03114,20179,20180,1000,Horizontal,Forward
03115,20180,20181,1000,Horizontal,Forward
03116,20181,20182,1000,Horizontal,Forward
03117,20182,20183,1000,Horizontal,Forward
03118,20183,20184,1000,Horizontal,Forward
03119,20184,20185,1000,Horizontal,Forward
03120,20185,20186,1000,Horizontal,Forward
03121,20186,20187,1000,Horizontal,Forward
03122,20187,20188,1000,Horizontal,Forward
03123,20188,20189,1000,Horizontal,Forward
03124,20189,20190,1000,Horizontal,Forward
03125,20190,20191,1000,Horizontal,Forward
03126,20191,20192,1000,Horizontal,Forward
03127,20192,20193,1000,Horizontal,Forward
03128,20193,20194,1000,Horizontal,Forward
03129,20194,20195,1000,Horizontal,Forward
03130,20195,20196,1000,Horizontal,Forward
03131,20196,20197,1000,Horizontal,Forward
03132,20197,24237,1000,Horizontal,Forward
03133,24237,48262,1000,Horizontal,Forward
03201,48257,24240,1000,Horizontal,Forward
03202,24240,18320,1000,Horizontal,Forward
03203,18320,18321,1000,Horizontal,Forward
03204,18321,18322,1000,Horizontal,Forward
03205,18322,16304,1000,Horizontal,Forward
03206,16304,16305,1000,Horizontal,Forward
03207,16305,16306,1000,Horizontal,Forward
03208,16306,16307,1000,Horizontal,Forward
03209,16307,24239,1000,Horizontal,Forward
03210,24239,48259,1000,Horizontal,Forward
